0,0,0,1.6673e-08,0.46927,5.389e-07,0.125,0.24438,0.30159,1.0059e-07,0.00024569,0.78997
0,0,0,8.3344e-09,6.9832e-07,5.1093e-07,0.3,0.066667,0.25714,0.3,0.53333,0.6
0,0,0,7.3461e-07,7.4244e-09,5.4e-07,0.13807,0.0734,0.85033,0.43426,0.23076,0.41487
0,0,0,8.3349e-09,1.9796e-08,5.1094e-07,0.14286,0.48518,0.20297,0.8502,0.37507,1
0,0,0,0.09505,1.1945e-08,0.038538,0.68063,0.087336,0.71227,1.3441e-08,2.1742e-08,8.3483e-07
0,0,0,9.0913e-09,7.2788e-09,9.0911e-07,3.3397e-08,0.14027,0.054277,5.0087e-08,0.064858,0.24747
0,0,0,0.42857,0.23059,0.028572,1.3187e-08,0.83974,0.06959,0.5726,0.0042316,0.31302
0,0,0,1.4338e-08,1.2934e-08,0.037833,0.18831,0.78319,1,1.0261e-07,1,1
0,0,0,8.3095e-08,1.5266e-08,5.1095e-07,0.094984,4.6974e-07,0.077813,7.5475e-08,8.7572e-07,0.05837
0,0,0,0.079085,1.0009e-08,0.047203,1.2501e-08,1.2498e-08,1.4422e-08,5.0193e-08,0.24788,0.072791
0,0,0,1.4391e-08,0.072898,0.18397,1.5436e-08,1.3298e-08,0.17032,2.2351e-08,5.1094e-07,5.7016e-07
0,0,0,8.2708e-09,0.043904,8.3334e-07,0.56526,0.47499,0.54286,0.83045,0.92593,0.25714
0,0,0,7.6927e-09,1.6937e-08,0.19594,2.0016e-08,0.079444,0.18347,3.3364e-08,0.30251,0.32878
0,0,0,7.7184e-09,1.1639e-08,0.082202,0.13922,1,0.0052292,4.9017e-08,1,0.37733
0,0,0,8.2054e-09,7.505e-09,5.1095e-07,1.6716e-08,1.3037e-08,0.076283,0.20034,0.20061,0.087888
0,0,0,0.070761,1.43e-08,0.085714,0.43095,0.72363,0.25714,0.39039,1,0.94286
0,0,0,0.78548,1,0.81298,0.46365,0.78774,0.61962,0.4999,0.92525,0.53775
